ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_nde24
2023,11,29400,1,0052,1,1,202308294001005211,1,1,1,1,2, ,2,54,1,1,27,10,1969,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,1, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,3, , , , , , , , , , , , ,1,652.681810545567
2023,11,18168,1,0098,1,1,202211181681009811,1,1,1,1,2, ,1,40,1,2,19,3,1983,1, , , , , , , , , , , , , , , ,9521,4781,2, ,3,2,1,2,12,0,12,12,12,12,12,72, ,72,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,950,100, , , , , ,1050,1050,1050,1,404.759490194523
2023,11,18168,1,0098,1,1,202211181681009812,1,2,2,1,2, ,2,34,2,2,4,3,1989,1, , , , , , , , , , , , , , , ,9521,4781,4, ,3,2,1,2,11,0,11,11,11,11,11,66, ,66,1, ,2, ,2, , , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,9,1, , , , , , , , , , , , ,1,387.133959832063
2023,11,18168,1,0098,1,1,202211181681009813,1,3,3,1,2, ,2,15,3,3,28,3,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,392.433209527006
2023,11,17634,1,0079,1,1,202211176341007911,1,1,1,1,2, ,1,57,1,1,6,1,1966,1, , , , , , , , , , , , , , , ,7322,3100,2, ,3,2,1,1,0,9,9,9,9,9,9,54, ,54,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,1,7,1, , ,1200, , , , , , ,1200,1200,1200,1,275.446970214282
2023,11,17634,1,0079,1,1,202211176341007912,1,2,2,1,2, ,2,58,2,2,22,3,1965,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,2,0,9,0,0,0,0,9,18,60,78,1, ,1,1,1,2,2,80,20, , , , ,30,10, , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,346,87, , , ,30, ,10, ,473,433,473,1,259.027340908156
2023,11,17634,1,0079,1,1,202211176341007913,1,3,3,1,2, ,1,33,3,3,31,5,1990,1, , , , , , , , , , , , , , , ,5230,4771,3,5,1, ,5,600,8,8,8,0,8,8,8,48,11,59,1, ,2, ,2,2,4,1700,100, , , , , , , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,8,1,1700,100, , , , , , ,1200,1800,1800,3000,1,341.569566488365
2023,11,19850,1,0097,1,1,202308198501009711,1,1,1,1,2, ,1,53,1,1,22,1,1970,1, , , , , , , , , , , , , , , ,2519,4649,3,5,1, ,3,55,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,2000, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,1,2000, , , , , , , , ,2000,2000,2000,1,1022.7165466478
2023,11,19850,1,0097,1,1,202308198501009712,1,2,2,1,2, ,2,46,2,2,16,1,1977,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,961.751539234092
2023,11,19850,1,0097,1,1,202308198501009713,1,3,3,1,2, ,1,15,3,3,20,5,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1126.49129485763
2023,11,19850,1,0097,1,1,202308198501009714,1,4,6,1,2, ,1,66,4,4,24,10,1957,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1022.7165466478
2023,11,28273,1,0019,1,1,202308282731001911,1,1,1,1,2, ,1,60,1,1,24,2,1963,1, , , , , , , , , , , , , , , ,3221,8610,3,2, , ,5,9998,0,0,16,0,16,0,16,48,9,57,1, ,2, ,2,2,4,3000, , , , , ,800, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,3000, , , , ,800, , ,67,3800,3000,3867,1,1044.71558167449
2023,11,4699702,1,0064,1,1,20231146997021006411,1,1,1,1,2, ,2,37,1,1,5,9,1986,1, , , , , , , , , , , , , , , ,3221,8610,3,2, , ,5,8000,0,0,12,0,0,12,0,24, ,24,1, ,2, ,2,2,4,1900, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,8,1,1900, , , , , , , ,100,1900,1900,2000,1,1140.4507565571
2023,11,4699702,1,0064,1,1,20231146997021006413,1,3,9,2, ,1,2,22,3,3,22,12,2000,1, , , , , , , , , , , , , , , ,9111,9700,6, , , ,1,1,0,12,12,12,12,12,0,60, ,60,1, ,2, ,2,2,4,1025, , , , , , , , , , , , , , ,2,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1025, , , , , , , , ,1025,1025,1025,1,1156.06171800932
2023,11,4744101,1,0026,1,1,20231147441011002612,1,2,2,1,2, ,2,51,2,2,8,8,1972,1, , , , , , , , , , , , , , , ,5212,4711,2, ,3,2,1,3,8,8,8,8,8,8,8,56, ,56,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1, , ,300,150, , , , , ,450,450,450,1,743.226197392213
2023,11,4744101,1,0026,1,1,20231147441011002613,1,3,3,1,2, ,1,23,3,3,22,8,2000,1, , , , , , , , , , , , , , , ,5223,4711,4, ,3,2,1,3,5,5,5,5,5,5,5,35, ,35,1, ,1,1,1, , , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , , , , , , , , ,1,870.534443999142
2023,11,4744101,1,0026,1,1,20231147441011002614,1,4,3,1,2, ,2,17,4,4,22,2,2006,1, , , , , , , , , , , , , , , ,5223,4711,4, ,3,2,1,3,4,4,4,4,4,4,4,28, ,28,1, ,2, ,2, , , , , , , , , , , , , , , , , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , , , , , , , , ,1,950.218064958883
2023,11,24698,1,0016,1,1,202308246981001611,1,1,1,1,2, ,2,81,1,1,16,11,1942,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,2, ,2,2,2,2,2,2,1,1,4, , , , , , , , , , , , ,1,661.403134339007
2023,11,24698,1,0016,1,1,202308246981001612,1,2,2,1,2, ,1,76,2,2,14,4,1947,1, , , , , , , , , , , , , , , ,9541,4789,2, ,3,2,1,1,0,8,0,8,0,9,9,34, ,34,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,1, , ,550, , , , , , ,550,550,550,1,703.329188359716
2023,11,24698,1,0016,1,1,202308246981001613,1,3,3,1,2, ,1,63,3,3,25,6,1960,1, , , , , , , , , , , , , , , ,9541,4789,3,5,3,2,1,2,0,11,11,11,11,11,8,63, ,63,1, ,2, ,2,2,4,600, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,1,1,600, , , , , , , , ,600,600,600,1,703.329188359716
2023,11,24698,1,0016,1,1,202308246981001614,1,4,3,1,2, ,1,55,4,4,18,12,1967,1, , , , , , , , , , , , , , , ,9541,4789,1, ,3,2,1,2,0,0,8,8,8,8,0,32, ,32,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,4, ,2,2,2,2,2,2,10,1,1, , ,932, , , , , , ,932,932,932,1,703.329188359716
2023,11,47073,1,0141,1,1,202208470731014111,1,1,1,1,2, ,1,46,1,1,3,5,1977,1, , , , , , , , , , , , , , , ,8343,5229,3,5,1, ,4,500,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,1900,8, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,8,1, ,2,2,2,2,2,2,10,1,1,1900,35, , , , , , ,591,1935,1935,2526,1,888.51257430417
2023,11,21233,1,0022,1,1,202308212331002211,1,1,1,1,2, ,1,71,1,1,6,7,1952,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,11,5, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,776.898716201412
2023,11,23850,1,0044,1,1,202208238501004411,1,1,1,1,2, ,1,49,1,1,16,3,1974,1, , , , , , , , , , , , , , , ,9537,4789,2, ,3,2,1,1,11,11,11,11,11,11,11,77, ,77,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,1, , ,1255, , , , , , ,1255,1255,1255,1,726.586414905717
2023,11,23850,1,0044,1,1,202208238501004412,1,2,3,1,2, ,1,17,2,2,3,9,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1,800.312925449299
2023,11,21102,1,0059,1,1,202308211021005911,1,1,1,1,2, ,1,37,1,1,5,6,1986,1, , , , , , , , , , , , , , , ,2411,6920,2, ,3,2,1,1,0,8,8,8,8,8,8,48, ,54,2,54,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , ,2390, , , , , , ,2390,2390,2390,1,1262.6811449355
2023,11,21102,1,0059,1,1,202308211021005912,1,2,6,1,2, ,2,62,2,2,13,2,1961,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,4,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,957.54707525634
2023,11,47426,1,0157,1,1,202311474261015711,1,1,1,1,2, ,1,49,1,1,10,5,1974,1, , , , , , , , , , , , , , , ,2211,8610,3,2, , ,5,9998,6,12,0,6,0,12,0,36, ,36,1, ,2, ,2,2,4,7000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,7, ,2,2,2,2,2,2,10,7,1,7000, , , , , , , ,1166,7000,7000,8166,1,731.607873875124
2023,11,47426,1,0157,1,1,202311474261015712,1,2,2,1,2, ,2,49,2,2,17,12,1973,1, , , , , , , , , , , , , , , ,2211,8610,3,2, , ,5,9998,0,6,6,6,6,6,6,36, ,36,1, ,2, ,2,2,4,5000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,7, ,2,2,2,2,2,2,10,7,1,5000, , , , , , , ,113,5000,5000,5113,1,687.996103242371
2023,11,47426,1,0157,1,1,202311474261015713,1,3,3,1,2, ,1,19,3,3,30,6,2004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2, , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,805.843910388443
2023,11,47426,1,0157,1,1,202311474261015714,1,4,3,1,2, ,2,15,4,4,20,7,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,1,2,10,7,4, , , , , , , , , , , , ,1,879.606139040903
2023,11,19155,1,0135,1,1,202308191551013511,1,1,1,1,2, ,1,40,1,1,18,4,1983,1, , , , , , , , , , , , , , , ,5211,4649,3,5,1, ,1,2,0,6,6,6,6,6,0,30, ,30,1, ,1,1,1,2,4,2500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,2500, , , , , , , ,458,2500,2500,2958,1,1087.8753828862
2023,11,19155,1,0135,1,1,202308191551013512,1,2,2,1,2, ,2,35,2,2,8,4,1988,1, , , , , , , , , , , , , , , ,3314,4649,1, ,1, ,1,2,0,6,0,6,0,6,6,24, ,24,1, ,1,2,2,2, , , ,3500, , , , , , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,2,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,1, , ,3500, , , , , , ,3500,3500,3500,1,1040.50310118276
2023,11,19155,1,0135,1,1,202308191551013513,1,3,3,1,2, ,2,15,3,3,28,6,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1054.74593780686
2023,11,20350,1,0199,1,1,202211203501019911,1,1,1,1,2, ,1,55,1,1,13,5,1968,1, , , , , , , , , , , , , , , ,8332,4923,2, ,3,2,1,1,0,0,0,4,0,4,0,8, ,12,2,12,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,1309, , , , , , ,1309,1309,1309,1,765.825010287146
2023,11,17563,1,0085,1,1,202311175631008511,1,1,1,1,2, ,1,70,1,1,17,1,1953,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,6,5, ,2,2,2,2,2,2,1,7,4, , , , , , , , , , , , ,1,342.420330219939
2023,11,17563,1,0085,1,1,202311175631008512,1,2,2,1,2, ,2,70,2,2,5,5,1953,1, , , , , , , , , , , , , , , ,9511,4781,2, ,3,2,1,1,4,4,4,4,4,4,4,28, ,28,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , ,830,30, , , , , ,860,860,860,1,322.008361684876
2023,11,17563,1,0085,1,1,202311175631008513,1,3,3,1,2, ,2,35,3,3,2,1,1988,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,406.129877512576
2023,11,21463,1,0088,1,1,202311214631008811,1,1,1,1,2, ,1,70,1,1,28,2,1953,1, , , , , , , , , , , , , , , ,8332,4923,2, ,3,2,1,1,0,6,10,10,6,6,6,44, ,44,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,1, ,2,2,2,2,2,2,1,1,1, , ,1112, , , , , , ,1112,1112,1112,1,688.218139130445
2023,11,21463,1,0088,1,1,202311214631008812,1,2,2,1,2, ,2,72,2,2,26,10,1951,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,647.192867669
2023,11,17432,1,0006,1,1,202208174321000611,1,1,1,1,2, ,1,52,1,3,1,6,1971,1, , , , , , , , , , , , , , , ,9622,9499,3,5,1, ,5,3000,0,7,7,7,7,7,7,42,27,69,1, ,2, ,2,2,4,1200,108, , , , ,1700, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,6,1,1200,468, , , ,1700, , ,425,3368,1668,3793,1,252.088812555748
2023,11,17432,1,0006,1,1,202208174321000612,1,2,2,1,2, ,2,46,2,3,22,12,1976,1, , , , , , , , , , , , , , , ,2341,8521,3,2, , ,5,9998,0,6,6,6,6,6,0,30, ,30,1, ,2, ,2,2,4,2800, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,5,1,2800, , , , , , , ,100,2800,2800,2900,1,237.061582990773
2023,11,17432,1,0006,1,1,202208174321000613,1,3,3,1,2, ,1,22,3,3,29,6,2001,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2, ,3113,1073,7,5,1, ,5,1000,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,1300,60, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1300,260, , , , , , , ,1560,1560,1560,1,277.668190473545
2023,11,17432,1,0006,2,1,202208174321000614,1,1,1,1,2, ,2,26,1,1,17,2,1997,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,298.991588787373
2023,11,21102,1,0060,1,1,202308211021006011,1,1,1,1,2, ,2,70,1,1,20,8,1953,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,957.54707525634
2023,11,21102,1,0060,1,1,202308211021006012,1,2,3,1,2, ,2,44,2,2,8,6,1979,1, , , , , , , , , , , , , , , ,320,8423,3,1, , ,5, ,0,9,9,9,9,9,9,54, ,54,1, ,2, ,2,2,4,3150, , , , , , , , , , , , , , ,2,4,2, ,2, ,2, ,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,11,5, ,2,2,2,2,2,2,10,7,1,3150, , , , , , , ,67,3150,3150,3217,1,1207.69682610589
2023,11,21102,1,0060,1,1,202308211021006013,1,3,5,1,2, ,1,17,3,2,20,6,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , , , ,2,4,2, ,2, ,2, ,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1121.56664241127
2023,11,1816501,1,0054,1,1,20220818165011005411,1,1,1,1,2, ,1,43,1,1,25,12,1979,1, , , , , , , , , , , , , , , ,8332,4923,2, ,3,2,1,1,11,11,11,11,11,11,11,77, ,77,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,3100, , , , , , ,3100,3100,3100,1,440.77134530699
2023,11,1816501,1,0054,1,1,20220818165011005412,1,2,2,1,2, ,2,39,2,2,19,6,1984,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,13,4,1,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,421.577653947518
2023,11,1816501,1,0054,1,1,20220818165011005413,1,3,3,1,2, ,2,21,3,3,28,9,2002,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2, , , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,10,2, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,427.348383167568
2023,11,4753802,1,0004,1,1,20231147538021000411,1,1,1,1,2, ,1,48,1,1,26,5,1975,1, , , , , , , , , , , , , , , ,3115,1020,3,5,1, ,3,80,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,2000,518, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,2000,1040, , , , , , ,208,3040,3040,3248,1,546.131550753161
2023,11,4753802,1,0004,1,1,20231147538021000412,1,2,2,1,2, ,2,44,2,2,13,8,1979,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2, ,5131,5610,2, ,3,2,1,1,0,0,2,4,0,0,0,6, ,6,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,40, , , , , , ,40,40,40,1,647.74290612555
2023,11,4753802,1,0004,1,1,20231147538021000413,1,3,3,1,2, ,2,15,3,2,22,2,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2, , , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,656.609478820896
2023,11,2964601,1,0051,1,1,20231129646011005111,1,1,1,1,2, ,1,84,1,1,21,12,1938,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,653.400183298969
2023,11,2964601,1,0051,1,1,20231129646011005112,1,2,2,1,2, ,2,69,2,2,27,2,1954,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,614.450439941918
2023,11,17806,1,0134,1,1,202308178061013411,1,1,1,1,2, ,1,86,1,1,30,6,1937,1, , , , , , , , , , , , , , , ,5212,4711,1, ,2,2,1,3,5,11,11,11,11,11,11,71, ,71,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,4,5, ,2,2,2,2,2,2,1,1,1, , ,2100,900, , , , , ,3000,3000,3000,1,294.340089724679
